id,chapter_id,section_number,section_title,section_desc,source
635,31,56,Person arrested to be taken before Magistrate or officer in charge of police station,"A police officer making an arrest without warrant shall, without unnecessary delay and subject to the provisions herein contained as to bail, lake or send the person arrested before a Magistrate having jurisdiction in the case, or before the officer in charge of a police station.",Code of Criminal Procedure
636,31,57,Person arrested not to be detained more than twenty-four hours,"No police officer shall detain in custody a person arrested without warrant for a longer period than under all the circumstances of the case is reasonable, and such period shall not, in the absence of a special order of a Magistrate under section 167, exceed twenty-four hours exclusive of the time necessary for the journey from the place of arrest to the Magistrate’s Court.",Code of Criminal Procedure
637,31,58,Police to report apprehensions,"Officers in charge of police stations shall report to the District Magistrate, or, if he so directs, to the Sub-divisional Magistrate, the cases of all persons arrested without warrant, within the limits of their respective stations, whether such persons have been admitted to bail or otherwise.",Code of Criminal Procedure
638,31,59,Discharge of person apprehended,"No person who has been arrested by a police officer shall be discharged except on his own bond, or on bail, or under the special order of a Magistrate.",Code of Criminal Procedure
639,31,60,"Powers, on escape, to pursue and re-take","If a person in lawful custody escapes or is rescued, the person from whose custody he escaped or was rescued may immediately pursue and arrest him in any place in India.
		The provisions of section 47 shall apply to arrests under Sub-Section (1) although the person making any such arrest is not acting under a warrant and is not a police officer having authority to arrest.",Code of Criminal Procedure
640,32,61,Form of summons,"Every summons issued by a Court under this Code shall be in writing, in duplicate, signed by the presiding officer of such Court or by such other officer as the High Court may, from time to time, by rule direct, and shall bear the seal of the Court.

See CrPC Schedule 2 for all the forms.",Code of Criminal Procedure
641,32,62,Summons how served,"Every summons shall be served by a police officer, or subject to such rules as the State Government may make in this behalf, by an officer of the Court issuing it or other public servant.
		The summons shall, if practicable, be served personally on the person summoned, by delivering or tendering to him one of the duplicates of the summons.
		Every person on whom a summons is so served shall, if so required by the serving officer, sign a receipt therefore on the back of the other duplicate.",Code of Criminal Procedure
642,32,63,Service of summons on corporate bodies and societies,"Service of a summons on a corporation may be effected by serving it on the secretary, local manager or other principal officer of the corporation, or by letter sent by registered post, addressed to the chief officer of the corporation in India, in which case the service shall be deemed, to have been effected when the letter would arrive in ordinary course of post.",Code of Criminal Procedure
643,32,64,Service when persons summoned cannot be found,"Where the person summoned cannot, by the exercise of due diligence, be found, the summons may be served by leaving one of the duplicates for him with some adult male member of his family residing with him, and the person with whom the summons is so left shall, if so required by the serving officer, sign a receipt therefor on the back of the other duplicate.",Code of Criminal Procedure
644,32,65,Procedure when service cannot be effected as before provided,"If service cannot by the exercise of due diligence be effected as provided in section 62, section 63 or section 64, the serving officer shall affix one of the duplicates of the summons to some conspicuous part of the house or homestead in which the person summoned ordinarily resides; and thereupon the Court, after making such inquiries as it thinks fit, may either declare that the summons has been duly served or order fresh service in such manner as it considers proper.",Code of Criminal Procedure
645,32,66,Service on Government servant,"Where the person summoned is in the active service of the Government, the Court issuing the summons shall ordinarily send it in duplicate to the head of the office in which such person is employed; and such head shall thereupon cause the summons to be served in the manner provided by section 62, and shall return it to the Court under his signature with the endorsement required by that section.
		Such signature shall be evidence of due service.",Code of Criminal Procedure
646,32,67,Service of summons outside local limits,"When a Court desires that a summons issued by it shall be served at any place outside its local jurisdiction, it shall ordinarily send summons in duplicate to a Magistrate within whose local jurisdiction the person summoned resides, or is, to be there served.",Code of Criminal Procedure
647,32,68,Proof of service in such cases and when serving officer not present,"When a summons issued by a Court is served outside its local jurisdiction, and in any case where the officer who has served a summons is not present at the hearing of the case, an affidavit, purporting to be made before a Magistrate, that such summons has been served, and a duplicate of the summons purporting to be endorsed (in the manner provided by section 62 or section 64) by the person to whom it was delivered or tendered or with whom it was left, shall be admissible in evidence, and the statements made therein shall be deemed to be correct unless and until the contrary is proved.
		The affidavit mentioned in this section may be attached to the duplicate of the summons and returned to the Court.",Code of Criminal Procedure
648,32,69,Service of summons on witness by post,"Notwithstanding anything contained in the preceding section of this Chapter, a Court issuing a summons to a witness may, in addition to and simultaneously with the issue of such summons, direct a copy of the summons to be served by registered post addressed to the witness at the place where he ordinarily resides or carries on business or personally works for gain.
		When an acknowledgment purporting to be signed by the witness or an endorsement purporting to be made by a postal employee that the witness refused to take delivery of the summons has been received, the Court issuing the summons may declare that the summons has been duly served.",Code of Criminal Procedure
649,32,70,Form of warrant of arrest and duration,"Every warrant of arrest issued by a Court under this Code shall be in writing, signed by the presiding officer of such Court and shall bear the seal of the Court.
		Every such warrant shall remain in force until it is cancelled by the Court which issued it, or until it is executed.",Code of Criminal Procedure
650,32,71,Power to direct security to be taken,"Any Court issuing a warrant for the arrest of any person may in its discretion direct by endorsement on the warrant that, if such person executes a bond with sufficient sureties for his attendance before the Court at a specified time and thereafter until otherwise directed by the Court the officer to whom the warrant is directed shall take such security and shall release such person from custody.
		The endorsement shall state—
		
			the number of sureties;
			the amount in which they and the person for whose arrest the warrant is issued, are to be respectively bound;
			the time at which he is to attend before the Court.
		
		Whenever security is taken under this section, the officer to whom the warrant is directed shall forward the bond to the Court.",Code of Criminal Procedure
651,32,72,Warrants to whom directed,"A warrant of arrest shall ordinarily be directed to one or more police officers; but the Court issuing such a warrant may, if its immediate execution is necessary and no police officer is immediately available, direct it to any other person or persons, and such person or persons shall execute the same.
		When a warrant is directed to more officers or persons than one, it may be executed by all, or by any one or more of them.",Code of Criminal Procedure
652,32,73,Warrant may be directed to any person,"The Chief Judicial Magistrate or a Magistrate of the first class may direct a warrant to any person within his local jurisdiction for the arrest of any escaped convict, proclaimed offender or of any person who is accused of a non-bailable offence and is evading arrest.
		Such person shall acknowledge in writing the receipt of the warrant, and shall execute it if the person for whose arrest it was issued, is in, or enters on, any land or other property under his charge.
		When the person against whom such warrant is issued is arrested, he shall be made over with the warrant to the nearest police officer, who shall cause him to be taken before a Magistrate having jurisdiction in the case, unless security is taken under section 71.",Code of Criminal Procedure
653,32,74,Warrant directed to police officer,A warrant directed to any police officer may also be executed by any other police officer whose name is endorsed upon the warrant by the officer to whom it is directed or endorsed.,Code of Criminal Procedure
654,32,75,Notification of substance of warrant,"The police officer or other person executing a warrant of arrest shall notify the substance thereof to the person to be arrested, and, if so required, shall show him the warrant.",Code of Criminal Procedure
655,32,76,Person arrested to be brought before Court without delay,"The police officer or other person executing a warrant of arrest shall (subject to the provisions of section 71 as to security) without unnecessary delay bring the person arrested before the Court before which he is required by law to produce such person;
Provided that such delay shall not, in any case, exceed twenty-four hours exclusive of the time necessary for the journey from the place of arrest to the Magistrate’s Court.",Code of Criminal Procedure
656,32,77,Where warrant may be executed,A warrant of arrest may be executed at any place in India.,Code of Criminal Procedure
657,32,78,Warrant forwarded for execution outside jurisdiction,"When a warrant is to be executed outside the local jurisdiction of the Court issuing it, such Court may, instead of directing the warrant to a police officer within its jurisdiction, forward it by post or otherwise to any Executive Magistrate or District Superintendent of Police or Commissioner of Police within the local limits of whose jurisdiction it is to be executed; and the Executive Magistrate or District Superintendent or Commissioner shall endorse his name thereon, and if practicable, cause it to be executed in the manner hereinbefore provided.
		The Court issuing a warrant under Sub-Section (1) shall forward, along with the warrant, the substance of the information against the person to be arrested together with such documents, if any, as may be sufficient to enable the Court acting under section 81 to decide whether bail should or should not be granted to the person.",Code of Criminal Procedure
658,32,79,Warrant directed to police officer for execution outside jurisdiction,"When a warrant directed to a police officer is to be executed beyond the local jurisdiction of the Court issuing the same, he shall ordinarily take it for endorsement either to an Executive Magistrate or to a police officer not below the rank of an officer in charge of a police station, within the local limits of whose jurisdiction the warrant is to be executed.
		Such Magistrate or police officer shall endorse his name thereon and such endorsement shall be sufficient authority to the police officer to whom the warrant is directed to execute the same, and the local police shall, if so required, assist such officer in executing such warrant.
		Whenever there is reason to believe that the delay occasioned by obtaining the endorsement of the Magistrate or police officer within whose local jurisdiction the warrant is to be executed will prevent such execution, the police officer to whom it is directed may execute the same without such endorsement in any place beyond the local jurisdiction of the Court which issued it.",Code of Criminal Procedure
659,32,80,Procedure of arrest of person against whom warrant issued,"When a warrant of arrest is executed outside the district in which it was issued, the person arrested shall, unless the Court which issued the warrant is within thirty kilometers of the place of arrest or is nearer than the Executive Magistrate or District Superintendent of Police or Commissioner of Police within the local limits of whose jurisdiction the arrest was made, or unless security is taken under section 71, be taken before such Magistrate or District Superintendent or Commissioner.",Code of Criminal Procedure
660,32,81,Procedure by Magistrate before whom such person arrested is brought,"The Executive Magistrate or District Superintendent of Police or Commissioner of Police shall, if the person arrested appears to be the person intended by the Court which issued the warrant, direct his removal in custody to such Court;
Provided that, if the offence is bailable, and such person is ready and willing to give bail to the satisfaction of such Magistrate, District Superintendent or Commissioner, or a direction has been endorsed under section 71 on the warrant and such person is ready and willing to give the security required by such direction, the Magistrate, District Superintendent or Commissioner shall take such bail or security, as the case may be, and forward the bond, to the Court which issued the warrant;
Provided further that if the offence is a non-bailable one, it shall be lawful for the Chief Judicial Magistrate (subject to the provisions of section 437), or the Sessions Judge, of the district in which the arrest is made on consideration of the information and the documents referred to in Sub-Section (2) of section 78 to release such person on bail.
		Nothing in this section shall be deemed to prevent a police officer from taking security under section 71.",Code of Criminal Procedure
661,32,82,Proclamation for person absconding,"If Any Court has reason to believe (whether after taking evidence or not) that any person against whom a warrant has been issued by it has absconded or is concealing himself so that such warrant cannot be executed, such Court may publish a written proclamation requiring him to appear at a specific place and at a specified time not less than thirty days from the date of publishing such proclamation.
		The proclamation shall be published as follows—
 (i) a) it shall be publicly read in some conspicuous place of the town or village in which such person ordinarily resides;
 b) it shall be affixed to some conspicuous part of the house or home-stead in which such person ordinarily resides or to some conspicuous place of such town or village;
 c) a copy thereof shall be affixed to some conspicuous part of the Court house;
 (ii) the Court may also, if it thinks fit, direct a copy of the proclamation to be published in a daily newspaper circulating in the place in which such person ordinarily resides.
		A statement in writing by the Court issuing the proclamation to the effect that the proclamation was duly published on a specified day, in the manner specified in clause (i) of Sub-Section (2), shall be conclusive evidence that the requirements of this section have been complied with, and that the proclamation was published on such day.
		Where a proclamation published under Sub-Section (1) is in respect of a person accused of an offence punishable under section 302, 304, 364, 367, 382, 392, 393, 394, 395, 396, 397, 398, 399, 400, 402, 436, 449, 459 or 460 of the Indian Penal Code (45 of 1860) and such person fails to appear at the specified place and time required by the proclamation, the Court may, after making such inquiry as it thinks fit, pronounce him a proclaimed offender and make a declaration to that effect.
		The provisions of Sub-Sections (2) and (3) shall apply to a declaration made by the Court under Sub-Section (4) as they apply to the proclamation published under Sub-Section (1).",Code of Criminal Procedure
662,32,83,Attachment of property of person absconding,"The Court issuing a proclamation under section 82 may, for reasons to be recorded in writing, at any time after the issue of the proclamation, order the attachment of any property, movable or immovable, or both, belonging to the proclaimed person;
Provided that where at the time of the issue of the proclamation the Court is satisfied, by affidavit or otherwise, that the person in relation to whom the proclamation is to be issued;
		
			is about to dispose of the whole or any part of his property, or
			is about to remove the whole or any part of his property from the local jurisdiction of the Court
It may order the attachment simultaneously with the issue of the proclamation.
		
		Such order shall authorise the attachment of any property belonging to such person within the district in which it is made; and it shall authorise the attachment of any property belonging to such person without such district when endorsed by the District Magistrate within whose district such property is situate.
		If the property ordered to be attached is a debt or other movable property, the attachment under this section shall be made—
		
			by seizure; or
			by the appointment of a receiver; or
			by an order in writing prohibiting the delivery of such property to the proclaimed person or to any one on his behalf; or
			by all or any two of such methods, as the Court thinks fit.
		
		If the property ordered to be attached is immovable, the attachment under this section shall, in the case of land paying revenue to the State Government, be made through the Collector of the district in which the land is situate, and in all other cases—
		
			by taking possession; or
			by the appointment of a receiver; or
			by an order in writing prohibiting the payment of rent on delivery of property to the proclaimed person or to any one on his behalf; or
			by all or any two of such methods, as the Court thinks fit.
		
		If the property ordered to be attached consists of live-stock or is of a perishable nature, the Court may, if it thinks it expedient, order immediate sale thereof, and in such case the proceeds of the sale shall abide the order of the Court.
		The powers, duties and liabilities of a receiver appointed under this section shall be the same as those of a receiver appointed under the Code of Civil Procedure, 1908 (5 of 1908).",Code of Criminal Procedure
663,32,84,Claims and objections to attachment,"If any claim is preferred to, or objection made to the attachment of, any property attached under section 83, within six months from the date of such attachment, by any person other than the proclaimed person, on the ground that the claimant or objector has an interest in such property, and that such interest is not liable to attachment under section 83, the claim or objection shall be inquired into, and may be allowed or disallowed in whole or in part;
Provided that any claim preferred or objection made within the period allowed by this Sub-Section may, in the event of the death of the claimant or objector, be continued by his legal representative.
		Claims or objections under Sub-Section (1) may be preferred or made in the Court by which the order of attachment is issued, or, if the claim or objection is in respect of property attached under an order endorsed under Sub-Section (2) of section 83, in the Court of the Chief Judicial Magistrate of the district in which the attachment is made.
		Every such claim or objection shall be inquired into by the Court in which it is preferred or made;
Provided that, if it is preferred or made in the Court of a Chief Judicial Magistrate, he may make it over for disposal to any Magistrate subordinate to him.
		Any person whose claim or objection has been disallowed in whole or in part by an order under Sub-Section (1) may, within a period of one year from the date of such order, institute a suit to establish the right which he claims in respect of the property in dispute; but subject to the result of such suit, if any, the order shall be conclusive.",Code of Criminal Procedure
664,32,85,"Release, sale and restoration of attached property","If the proclaimed person appears within the time specified in the proclamation, the Court shall make an order releasing the property from the attachment.
		If the proclaimed person does not appear within the time specified in the proclamation, the property under the attachment shall be at the disposal of the State Government; but it shall not be sold until the expiration of six months from the date of the attachment and until any claim preferred or objection made under section 84 has been disposed of under that section; unless it is subject to speedy and natural decay, or the Court considers that the sale would be for the benefit of the owner, in either of which cases the Court may cause it to be sold whenever it thinks fit.
		If, within two years from the date of the attachment, any person whose property is or has been at the disposal of the State Government, under Sub-Section (2), appears voluntarily or is apprehended and brought before the Court by whose order the property was attached, or the Court to which such Court is subordinate, and proves to the satisfaction of such Court that he did not abscond or conceal himself for the purpose of avoiding execution of the warrant, and that he had not such notice of the proclamation as to enable him to attend within the time specified therein, such property, or, if the same has been sold, the net proceeds of the sale, or, if part only thereof has been sold, the net proceeds of the sale and the residue of the property, shall, after satisfying therefrom all costs incurred in consequence of the attachment, be delivered to him.",Code of Criminal Procedure
665,32,86,Appeal from order rejecting application for restoration of attached property,"Any person referred to in Sub-Section (3) of section 85, who is aggrieved by any refusal to deliver property or the proceeds of the sale thereof may appeal to the Court to which appeals ordinarily lie from the sentences of the first-mentioned Court.",Code of Criminal Procedure
666,32,87,"Issue of warrant in lieu of, or in addition to, summons","A Court may, in any case in which it is empowered by this Code to issue a summons for the appearance of any person, issue, after recording its reasons in writing, a warrant for his arrest—
	
		if, either before the issue of such summons, or after the issue of the same but before the time fixed for his appearance, the Court sees reason to believe that he has absconded or will not obey the summons; or
		if at such time he fails to appear and the summons is proved to have been duly served in time to admit of his appearing in accordance therewith and no reasonable excuse is offered for such failure.",Code of Criminal Procedure
667,32,88,Power to take bond for appearance,"When any person for whose appearance or arrest the officer presiding in any Court is empowered to issue a summons or warrant, is present in such Court, such officer may require such person to execute a bond, with or without sureties, for his appearance in such Court, or any other Court to which the case may be transferred for trial.",Code of Criminal Procedure
668,32,89,Arrest on breach of bond for appearance,"When any person who is bound by any bond taken under this Code to appear before a Court, does not appear, the officer presiding in such Court may issue a warrant directing that such person be arrested and produced before him.",Code of Criminal Procedure
669,32,90,Provisions of this Chapter generally applicable to summons and warrants of arrest,"The provisions contained in this Chapter relating to a summons and warrants, and their issue, service and execution, shall, so far as may be, apply to every summons and every warrant of arrest issued under this Code.",Code of Criminal Procedure
670,33,91,Summons to produce document or other thing,"Whenever any Court or any officer in charge of a police station considers that the production of any document or other thing is necessary or desirable for the purposes of any investigation, inquiry, trial or other proceeding under this Code by or before such Court or officer, such Court may issue a summons, or such officer a written order, to the person in whose possession or power such document or thing is believed to be, requiring him to attend and produce it, or to produce it, at the time and place stated in the summons or order.
		Any person required under this section merely to produce a document or other thing shall be deemed to have complied with the requisition if he causes such document or thing to be produced instead of attending personally to produce the same.
		Nothing in this section shall be deemed—
		
			to affect, sections 123 and 124 of the Indian Evidence Act, 1872 (1 of 1872), or the Bankers, Books Evidence Act, 1891 (13 of 1891), or
			to apply to a letter, postcard, telegram or other document or any parcel or thing in the custody of the postal or telegraph authority.",Code of Criminal Procedure
671,33,92,Procedure as to letters and telegrams,"If any document, parcel or thing in the custody of a postal or telegraph authority is, in the opinion of the District Magistrate, Chief Judicial Magistrate, Court of Session or High Court wanted for the purpose of any investigation, inquiry, trial or other proceeding under this Code, such Magistrate or Court may require the postal or telegraph authority, as the case may be, to deliver the document, parcel or thing to such person as the Magistrate or Court directs.
		If any such document, parcel or thing is, in the opinion of any other Magistrate, whether Executive or Judicial, or of any Commissioner of police or District Superintendent of Police, wanted for any such purpose, he may require the postal or telegraph authority, as the case may be, to cause search to be made for and to detain such document, parcel or thing pending the order of a District Magistrate, Chief Judicial Magistrate or Court under Sub-Section (1).",Code of Criminal Procedure
672,33,93,When search-warrant may be issued,"The court;
		
			Where any Court has reason to believe that a person to whom a summons or order under section 91 or a requisition under Sub-Section (1) of section 92 has been, or might be, addressed, will not or would not produce the document or thing as required by such summons or requisition, or
			where such document or thing is not known to the Court to be in the possession of any person, or
			where the Court considers that the purposes of any inquiry, trial or other proceeding under this Code will be served by a general search or inspection,
It may issue a search-warrant; and the person to whom such warrant is directed, may search or inspect in accordance therewith and the provisions hereinafter contained.
		
		The Court may, if it thinks fit, specify in the warrant the particular place or part thereof to which only the search or inspection shall extend; and the person charged with the execution of such warrant shall then search or inspect only the place or part so specified.
		Nothing contained in this section shall authorise any Magistrate other than a District Magistrate or Chief Judicial Magistrate to grant a warrant to search for a document, parcel or other thing in the custody of the postal or telegraph authority.",Code of Criminal Procedure
673,33,94,"Search of place suspected to contain stolen property, forged documents, etc.","If a District Magistrate, Sub-divisional Magistrate or Magistrate of the first class, upon information and after such inquiry as he thinks necessary, has reason to believe that any place is used for the deposit or sale of stolen property, or for the deposit, sale or production of any objectionable article to which this section applies, or that any such objectionable article is deposited in any place, he may by warrant authorise any police officer above the rank of a constable—
		
			to enter, with such assistance as may be required, such place,
			to search the same in the manner specified in the warrant,
			to take possession of any property or article therein found which he reasonably suspects to be stolen property or objectionable article to which this section applies,
			to convey such property or article before a Magistrate, or to guard the same on the spot until the offender is taken before a Magistrate, or otherwise to dispose of it in some place of safely,
			to take into custody and carry before a Magistrate every person found in such place who appears to have been privy to the deposit, sale or production of any such property or article knowing or having reasonable cause to suspect it to be stolen property or, as the case may be, objectionable article to which this section applies.
		
		The objectionable articles to which this section applies are—
		
			counterfeit coin;
			pieces of metal made in contravention of the Metal Tokens Act, 1889 (1 of 1889), or brought into India in contravention of any notification for the time being in force under section 11 of the Customs Act, 1962 (52 of 1962);
			counterfeit currency note; counterfeit stamps;
			forged documents;
			false seals;
			obscene objects referred to in section 292 of the Indian Penal Code (45 of 1860);
			instruments or materials used for the production of any of the articles mentioned in clauses (a) to (f).",Code of Criminal Procedure
674,33,95,Power to declare certain publications forfeited and to issue search-warrants for the same,"Where—
		
			any newspaper, or book, or
			any document,
Wherever printed appears to the State Government to contain any matter the publication of which is punishable under section 124A or section 153A or section 153B or section 292 or section 293 or section 295A of the Indian Penal Code (45 of 1860), the State Government may, by notification, stating the grounds of its opinion, declare every copy of the issue of the newspaper containing such matter, and every copy of such book or other document to be forfeited to Government, and thereupon any police officer may seize the same wherever found in India and any Magistrate may by warrant authorise any police officer not below the rank of sub-inspector to enter upon and search for the same in any premises where any copy of such issue or any such book or other document may be or may be reasonably suspected to be.
		
		In this section and in section 96;
		
			“newspaper” and “book” have the same meaning as in the Press and Registration of Books Act, 1867 (25 of 1867);
			“document” includes any painting, drawing or photograph, or other visible representation.
		
		No order passed or action taken under this section shall be called in question in any Court otherwise than in accordance with the provisions of section 96.",Code of Criminal Procedure
675,33,96,Application to High Court to set aside declaration of forfeiture,"Any person having any interest in any newspaper, book or other document, in respect of which a declaration of forfeiture has been made under section 95, may, within two months from the date of publication in the Official Gazette of such declaration, apply to the High Court to set aside such declaration on the ground that the issue of the newspaper, or the book or other document, in respect of which the declaration was made, did not contain any such matter as is referred to in Sub-Section (1) of section 95.
		Every such application shall, where the High Court consists of three or more Judges, be heard and determined by a Special Bench of the High Court composed of three Judges and where the High Court consists of less than three Judges, such Special Bench shall be composed of all the Judges of that High Court.
		On the hearing of any such application with reference to any newspaper, any copy of such newspaper may be given in evidence in aid of the proof of the nature or tendency of the words, signs or visible representations contained in such newspaper, in respect of which the declaration of forfeiture was made.
		The High Court shall, if it is not satisfied that the issue of the newspaper, or the book or other document, in respect of which the application has been made, contained any such matter as is referred to in Sub-Section (1) of section 95, set aside the declaration of forfeiture.
		Where there is a difference of opinion among the Judges forming the Special Bench, the decision shall be in accordance with the opinion of the majority of those Judges.",Code of Criminal Procedure
676,33,97,Search for persons wrongfully confined,"If any District Magistrate, Sub-divisional Magistrate or Magistrate of the first class has reason to believe that any person is confined under such circumstances that the confinement amounts to an offence, he may issue, a search-warrant, and the person to whom such warrant is directed may search for the person so confined; and such search shall be made in accordance therewith, and the person, if found, shall be immediately taken before a Magistrate, who shall make such order as in the circumstances of the case seems proper.",Code of Criminal Procedure
677,33,98,Power to compel restoration of abducted females,"Upon complaint made on oath of the abduction or unlawful detention of a woman, or a female child under the age of eighteen years, for any unlawful purpose, a District Magistrate, Sub-divisional Magistrate or Magistrate of the first class may make an order for the immediate restoration of such woman to her liberty, or of such female child to her husband, parent, guardian or other person having the lawful charge or such child, and may compel compliance with such order, using such force as may be necessary.",Code of Criminal Procedure
678,33,99,"Direction, etc., of search-warrants","The provisions of sections 38, 70, 72, 74, 77, 78 and 79 shall, so far as may be, apply to all search-warrants issued under section 93, section 94, section 95 or section 97.",Code of Criminal Procedure
679,33,100,Persons in charge of closed place to allow search,"Whenever any place liable to search of inspection under this Chapter is closed, any person residing in, or being in charge of, such place, shall, on demand of the officer or other person executing the warrant, and on production of the warrant, allow him free ingress thereto, and afford all reasonable facilities for a search therein.
		If ingress into such place cannot be so obtained, the officer or other person executing the warrant may proceed in the manner provided by Sub-Section (2) of section 47.
		Where any person in or about such place is reasonably suspected of concealing about his person any article for which search should be made, such person may be searched and if such person is a woman, the search shall be made by another woman with strict regard to decency.
		Before making a search under this Chapter, the officer or other person about to make it shall call upon two or more independent and respectable inhabitants of the locality in which the place to be searched is situate or of any other locality if no such inhabitant of the said locality is available or is willing to be a witness to the search, to attend and witness the search and may issue an order in writing to them or any of them so to do.
		The search shall be made in their presence, and a list of all things seized in the course of such search and of the places in which they are respectively found shall be prepared by such officer or other person and signed by such witnesses; but no person witnessing a search under this section shall be required to attend the Court as a witness of the search unless specially summoned by it.
		The occupant of the place searched, or some person in his behalf, shall, in every instance, be permitted to attend during the search, and a copy of the list prepared under this section, signed by the said witnesses, shall be delivered to such occupant or person.
		When any person is searched under Sub-Section (3), a list of all things taken possession of shall be prepared, and a copy thereof shall be delivered to such person.
		Any person who, without reasonable cause, refuses or neglects to attend and witness a search under this section, when called upon to do so by an order in writing delivered or tendered to him, shall be deemed to have committed an offence under section 187 of the Indian Penal Code (45 of 1860).",Code of Criminal Procedure
680,33,101,Disposal of things found in search beyond jurisdiction,"When, in the execution of a search-warrant at any place beyond the local jurisdiction of the Court which issued the same, any of the things for which search is made, arc found, such things, together with the list of the same prepared under me provisions hereinafter contained, shall be immediately taken before the Court issuing the warrant, unless such place is nearer to the Magistrate having jurisdiction therein than to such Court, in which case the list and things shall be immediately taken before such Magistrate; and unless there be good cause to the contrary, such Magistrate shall make an order authorising them to be taken to such Court.",Code of Criminal Procedure
681,33,102,Power of police officer to seize certain property,"Any police officer may seize any property which may be alleged or suspected to have been stolen, or which may be found under circumstances which create suspicion of the Commission of any offence.
		Such police officer, if subordinate to the officer in charge of a police station, shall forthwith report the seizure to that officer.
		Every police officer acting under Sub-Section (1) shall forthwith report the seizure to the Magistrate having jurisdiction and where the property seized is such that it cannot be, conveniently transported to the Court or where there is difficulty in securing proper accommodation for the custody of such property, or where the continued retention of the property in police custody may not be considered necessary for the purpose of investigation, he may give custody thereof to any person on his executing a bond undertaking to produce the property before the Court as and when required and to give effect to the further orders of the Court as to the disposal of the same.
Provided that where the property seized under Sub-Section (1) is subject to speedy and natural decay and if the person entitled to the possession of such property is unknown or absent and the value of such property is less than five hundred rupees, it may forthwith be sold by auction under the orders of the Superintendent of Police and the provisions of sections 457 and 458 shall, as nearly as may be practicable, apply to the net proceeds of such sale.",Code of Criminal Procedure
682,33,103,Magistrate may direct search in his presence,Any Magistrate may direct a search to be made in his presence of any place for the search of which he is competent to issue a search warrant.,Code of Criminal Procedure
683,33,104,"Power to impound document, etc., produced","Any Court may, if it thinks fit, impound any document or thing produced before it under this Code.",Code of Criminal Procedure
684,33,105A,Definitions,"""contracting State"" means any country or place outside India in respect of which arrangements have been made by the Central Government with the Government of such country through a treaty or otherwise; ""identifying"" includes establishment of a proof that the property was derived from or used in the Commission of an offence; ""proceeds of crime"" means any property derived or obtained directly or indirectly by any person as a result of criminal activity (including crime involving currency transfers) or the value of any such property; ""property"" means property and assets of every description whether corporeal or incorporeal, movable or immovable, tangible or intangible and deeds and instruments evidencing title to or interest in such property or assets derived or used in the Commission of an offence and includes property obtained through proceeds of crime; ""tracing"" means determining the nature, source, disposition, movement, title or ownership of property.",Code of Criminal Procedure
685,33,105B,Assistance in securing transfer of persons,"Where a Court in India, in relation to a criminal matter, desires that a warrant for arrest of any person to attend or produce a document or other thing issued by it shall be executed in any place in a contracting State, it shall send such warrant in duplicate in such form to such Court, Judge or Magistrate through such authority, as the Central Government may, by notification, specify in this behalf and that Court, Judge or Magistrate, as the case may be, shall cause the same to be executed.
		Notwithstanding anything contained in this Code, if, in the course of an investigation or any inquiry into an offence, an application is made by the investigating officer or any officer superior in rank to the investigating officer that the attendance of a person who is in any place in a contracting State is required in connection with such investigation or inquiry and the Court is satisfied that such attendance is so required, it shall issue a summons or warrant, in duplicate, against the said person to such Court, Judger Magistrate, in such form as the Central Government may, by notification, specify in this behalf, to cause the same to be served or executed.
		Where a Court in India, in relation to a criminal matter, has received a warrant for arrest of any person requiring him to attend or attend and produce a document or other thing in that Court or before any other investigating agency, issued by a Court, Judge or Magistrate in a contracting State, the same shall be executed as if it is the warrant received by it from another Court in India for execution within its local limits.
		Where a person transferred to a contracting State pursuant to Sub-Section (3) is a prisoner in India, the Court in India or the Central Government may impose such conditions as that Court or Government deems fit.
		Where the person transferred to India pursuant to Sub-Section (1), or Sub-Section (2) is a prisoner in a contracting State, the Court in India shall ensure that the conditions subject to which the prisoner is transferred to India are complied with and such prisoner shall be kept in such custody subject to such conditions as the Central Government may direct in writing.",Code of Criminal Procedure
686,33,105C,Assistance in relation to orders of attachment or forfeiture of property,"Where a Court in India has reasonable grounds to believe that any property obtained by any person is derived or obtained, directly or indirectly, by such person from the commission of an offence, it may make an order of attachment or forfeiture of such property, as it may deem fit under the provisions of sections 105D to 105J (both inclusive).
		Where the Court has made an order for attachment or forfeiture of any property under Sub-Section (1), and such property is suspected to be in a contracting State, the Court may issue a letter of request to a Court or an authority in the contracting State for execution of such order.
		Where a letter of request is received by the Central Government from a Court or an authority in a contracting State requesting attachment or forfeiture of the property in India, derived or obtained, directly or indirectly, by any person from the commission of an offence committed in that contracting State, the Central Government may forward such letter of request to the Court, as it thinks fit, for execution in accordance with the provisions of sections 105D to 105J (both inclusive) or, as the case may be, any other law for the time being in force.",Code of Criminal Procedure
687,33,105D,Identifying unlawfully acquired property,"The Court shall, under Sub-Section (1), or on receipt of a letter of request under Sub-Section (3) of section 105C, direct any police officer not below the rank of Sub-Inspector of Police to lake all steps necessary for tracing and identifying such property.
		The steps referred to in Sub-Section (1) may include any inquiry, investigation or survey in respect of any person, place, property, assets, documents, books of account in any bank or public financial institutions or any other relevant matters.
		Any inquiry, investigation or survey referred to in Sub-Section (2) shall be carried out by an officer mentioned in Sub-Section (1) in accordance with such directions issued by the said Court in this behalf.",Code of Criminal Procedure
